zip_code,time,tavg,tmin,tmax,prcp,snow,wspd
60601,2024-08-23,22.5,16.1,27.8,0.0,0.0,7.8
60601,2024-08-24,26.2,17.8,32.8,0.0,0.0,7.8
60601,2024-08-25,28.7,23.3,33.3,0.0,0.0,16.4
60601,2024-08-26,30.0,25.0,35.0,0.0,0.0,17.5
60601,2024-08-27,29.9,23.9,37.2,20.3,0.0,16.3
60601,2024-08-28,25.3,22.8,30.6,10.2,0.0,14.4
60601,2024-08-29,25.3,22.8,29.4,0.0,0.0,12.0
60601,2024-08-30,26.3,22.2,30.6,0.8,0.0,13.2
60601,2024-08-31,24.2,17.2,29.4,0.0,0.0,8.9
60601,2024-09-01,22.0,17.8,25.0,0.0,0.0,19.4
60601,2024-09-02,20.3,16.1,23.9,0.0,0.0,11.3
60601,2024-09-03,20.1,15.6,25.6,0.0,0.0,11.4
60601,2024-09-04,22.5,15.6,28.9,0.0,0.0,10.0
60601,2024-09-05,25.1,18.9,30.6,0.0,0.0,12.1
60601,2024-09-06,19.9,15.6,22.8,0.0,0.0,19.7
60601,2024-09-07,15.0,10.6,19.4,0.0,0.0,17.9
60601,2024-09-08,16.5,9.4,22.8,0.0,0.0,11.0
60601,2024-09-09,20.5,13.9,27.8,0.0,0.0,13.8
60601,2024-09-10,21.9,14.4,28.3,0.0,0.0,8.9
60601,2024-09-11,23.6,15.0,31.1,0.0,0.0,7.3
60601,2024-09-12,24.9,18.3,30.6,0.0,279.0,11.8
60601,2024-09-13,24.9,20.0,29.4,0.0,0.0,13.5
60601,2024-09-14,25.4,20.6,30.6,0.0,0.0,12.0
60601,2024-09-15,25.8,20.6,31.7,0.0,0.0,12.7
60601,2024-09-16,25.5,19.4,32.2,0.0,0.0,10.0
60601,2024-09-17,23.6,16.7,29.4,0.0,0.0,7.8
60601,2024-09-18,23.9,17.8,31.7,0.0,0.0,9.2
60601,2024-09-19,25.1,17.2,32.2,0.0,0.0,6.8
60601,2024-09-20,26.2,21.7,33.3,0.5,0.0,12.2
60601,2024-09-21,26.0,18.3,33.9,0.0,0.0,8.0
60601,2024-09-22,22.0,18.3,25.0,31.2,0.0,12.9
60601,2024-09-23,18.9,17.2,20.0,0.0,0.0,16.2
60601,2024-09-24,18.7,17.2,20.0,29.7,0.0,8.7
60601,2024-09-25,19.6,14.4,25.6,0.0,0.0,8.7
60601,2024-09-26,20.0,13.9,25.0,0.0,0.0,11.3
60601,2024-09-27,21.3,20.0,22.8,0.0,0.0,29.2
60601,2024-09-28,20.8,18.9,22.8,6.4,0.0,22.5
60601,2024-09-29,21.6,20.6,23.3,0.0,0.0,20.1
60601,2024-09-30,21.9,17.8,25.6,0.0,0.0,9.8
60601,2024-10-01,18.6,13.3,21.7,0.0,0.0,16.3
60601,2024-10-02,16.4,9.4,22.2,0.0,0.0,9.5
60601,2024-10-03,18.3,11.7,26.7,0.0,0.0,9.9
60601,2024-10-04,18.9,16.1,22.2,2.5,0.0,16.0
60601,2024-10-05,22.5,15.6,30.0,0.0,0.0,18.6
60601,2024-10-06,20.8,12.8,23.9,0.0,0.0,22.1
60601,2024-10-07,14.7,10.0,20.6,0.0,0.0,11.7
60601,2024-10-08,16.4,10.0,23.3,0.0,0.0,7.8
60601,2024-10-09,16.1,11.7,21.1,0.0,0.0,12.1
60601,2024-10-10,17.4,12.8,22.2,0.0,0.0,9.1
60601,2024-10-11,20.3,12.2,28.9,0.0,0.0,14.9
60601,2024-10-12,18.2,15.0,21.1,0.0,0.0,18.5
60601,2024-10-13,15.7,10.0,20.0,0.0,0.0,20.5
60601,2024-10-14,10.9,6.7,14.4,2.0,0.0,20.6
60601,2024-10-15,7.4,6.1,9.4,8.6,0.0,21.7
60601,2024-10-16,8.6,3.3,14.4,0.0,0.0,12.4
60601,2024-10-17,11.0,3.3,18.3,0.0,0.0,11.9
60601,2024-10-18,14.0,7.2,20.6,0.0,0.0,11.6
60601,2024-10-19,15.1,6.7,22.2,0.0,0.0,9.7
60601,2024-10-20,18.0,9.4,26.1,0.0,0.0,13.3
60601,2024-10-21,19.7,11.7,27.8,0.0,0.0,11.6
60601,2024-10-22,18.8,12.8,23.9,0.0,0.0,16.8
60601,2024-10-23,15.3,7.8,18.3,0.0,0.0,16.6
60601,2024-10-24,12.4,5.6,18.3,1.8,0.0,9.9
60601,2024-10-25,13.7,8.9,20.0,18.3,0.0,13.0
60601,2024-10-26,10.0,7.2,15.0,0.0,0.0,11.0
60601,2024-10-27,10.0,4.4,15.0,0.0,0.0,5.8
60601,2024-10-28,14.2,7.2,20.0,0.0,0.0,15.0
60601,2024-10-29,23.4,20.0,28.3,0.0,0.0,28.3
60601,2024-10-30,23.2,20.6,27.2,0.0,0.0,29.2
60601,2024-10-31,15.7,6.7,22.2,0.8,0.0,32.5
60601,2024-11-01,7.7,3.9,12.2,0.0,0.0,11.0
60601,2024-11-02,9.5,5.0,15.0,0.0,0.0,12.3
60601,2024-11-03,14.2,10.0,18.3,0.8,0.0,19.3
60601,2024-11-04,19.0,17.8,20.6,11.9,0.0,19.9
60601,2024-11-05,18.3,15.6,20.0,27.7,0.0,23.3
60601,2024-11-06,12.0,10.6,16.1,0.0,0.0,13.1
60601,2024-11-07,10.8,7.2,15.6,0.0,0.0,9.2
60601,2024-11-08,11.7,6.1,17.8,0.0,0.0,12.4
60601,2024-11-09,11.2,8.9,13.3,5.3,0.0,15.3
60601,2024-11-10,12.9,10.0,17.8,1.3,0.0,19.7
60601,2024-11-11,11.2,7.2,15.0,0.0,0.0,21.5
60601,2024-11-12,8.4,5.6,10.0,0.0,0.0,17.1
60601,2024-11-13,8.4,3.9,11.7,6.4,0.0,16.8
60601,2024-11-14,11.1,9.4,12.8,3.6,0.0,12.5
60601,2024-11-15,10.3,7.2,12.8,0.0,0.0,8.6
60601,2024-11-16,9.7,6.7,11.7,0.0,0.0,12.2
60601,2024-11-17,12.0,8.3,15.6,0.0,0.0,13.5
60601,2024-11-18,13.6,10.6,16.7,11.9,0.0,14.7
60601,2024-11-19,15.0,8.3,18.3,3.0,0.0,24.8
60601,2024-11-20,6.1,1.1,10.0,0.8,0.0,21.7
60601,2024-11-21,1.6,-0.6,4.4,5.6,25.0,23.8
60601,2024-11-22,6.6,2.2,8.9,0.0,0.0,19.0
60601,2024-11-23,5.1,3.3,7.2,0.0,0.0,13.5
60601,2024-11-24,7.9,3.3,12.2,0.0,0.0,12.6
60601,2024-11-25,9.4,2.8,12.8,0.0,0.0,16.0
60601,2024-11-26,1.4,-2.8,4.4,0.0,0.0,16.2
60601,2024-11-27,4.4,2.2,6.7,0.0,0.0,9.4
60601,2024-11-28,-0.8,-2.2,3.9,0.0,0.0,20.8
60601,2024-11-29,-4.5,-7.2,-1.7,0.0,0.0,22.4
60601,2024-11-30,-6.7,-9.4,-3.3,0.0,0.0,18.4
60601,2024-12-01,-6.2,-10.0,-2.2,0.0,0.0,14.7
60601,2024-12-02,-6.3,-10.0,-2.2,0.0,0.0,11.2
60601,2024-12-03,-4.5,-7.8,0.0,0.0,0.0,18.9
60601,2024-12-04,-0.4,-7.8,4.4,0.0,0.0,28.7
60601,2024-12-05,-6.2,-10.6,-1.7,0.0,0.0,23.1
60601,2024-12-06,-4.1,-9.4,0.6,0.0,0.0,16.7
60601,2024-12-07,3.2,-3.9,10.6,0.0,0.0,20.9
60601,2024-12-08,9.1,4.4,13.9,0.0,0.0,15.3
60601,2024-12-09,9.8,7.2,12.8,0.0,0.0,17.9
60601,2024-12-10,1.6,-0.6,7.2,0.0,0.0,15.2
60601,2024-12-11,-2.7,-10.6,0.6,0.0,0.0,21.7
60601,2024-12-12,-11.3,-15.0,-8.9,0.0,0.0,18.5
60601,2024-12-13,-6.3,-12.8,-2.2,0.0,0.0,13.6
60601,2024-12-14,1.3,-3.3,5.0,9.4,0.0,17.9
60601,2024-12-15,6.5,4.4,7.8,0.8,0.0,12.0
60601,2024-12-16,7.6,2.8,12.2,0.8,0.0,18.6
60601,2024-12-17,2.4,0.6,3.9,0.0,0.0,14.1
60601,2024-12-18,0.4,-2.8,2.8,0.0,0.0,16.3
60601,2024-12-19,-0.7,-2.8,1.1,0.8,0.0,12.1
60601,2024-12-20,0.0,-4.4,2.2,2.3,25.0,21.8
60601,2024-12-21,-5.3,-8.3,-1.7,0.0,0.0,10.4
60601,2024-12-22,-2.2,-8.3,1.1,0.0,0.0,14.8
60601,2024-12-23,3.2,0.6,5.6,0.0,0.0,17.3
60601,2024-12-24,2.7,1.7,3.9,0.0,0.0,12.9
60601,2024-12-25,3.0,1.1,3.9,0.0,0.0,10.7
60601,2024-12-26,7.6,3.9,9.4,1.0,0.0,11.5
60601,2024-12-27,10.0,8.3,12.2,4.8,0.0,15.1
60601,2024-12-28,9.9,7.2,11.7,0.0,0.0,17.5
60601,2024-12-29,6.7,3.3,9.4,22.4,0.0,17.0
60601,2024-12-30,3.5,1.1,5.6,0.0,0.0,11.5
60601,2024-12-31,4.0,1.7,6.1,16.5,0.0,24.3
60601,2025-01-01,-1.0,-3.9,2.2,0.0,0.0,24.0
60601,2025-01-02,-1.9,-3.9,0.6,0.0,0.0,15.9
60601,2025-01-03,-4.5,-7.2,-2.8,0.0,0.0,19.5
60601,2025-01-04,-6.9,-10.0,-3.3,0.0,0.0,15.7
60601,2025-01-05,-5.8,-8.3,-1.1,0.3,0.0,14.7
60601,2025-01-06,-2.0,-5.0,0.0,0.0,0.0,25.8
60601,2025-01-07,-5.3,-8.3,-2.2,0.0,0.0,11.7
60601,2025-01-08,-6.0,-9.4,-2.2,0.0,0.0,11.1
60601,2025-01-09,-5.8,-9.4,-1.7,0.0,0.0,15.0
60601,2025-01-10,-2.7,-6.1,-1.1,2.3,51.0,14.3
60601,2025-01-11,-1.3,-2.8,0.6,0.0,25.0,14.3
60601,2025-01-12,-1.0,-6.1,2.2,1.3,25.0,24.2
60601,2025-01-13,-9.1,-12.2,-6.1,0.0,25.0,21.5
60601,2025-01-14,-9.7,-12.2,-7.8,0.3,25.0,15.5
60601,2025-01-15,-10.3,-15.0,-6.7,0.0,25.0,18.6
60601,2025-01-16,-0.6,-7.2,3.9,0.0,25.0,17.3
60601,2025-01-17,3.0,-2.8,7.8,0.0,0.0,20.5
60601,2025-01-18,-1.0,-8.3,5.6,0.0,0.0,22.1
60601,2025-01-19,-12.9,-16.7,-8.3,0.0,0.0,22.4
60601,2025-01-20,-14.7,-17.8,-10.6,0.0,0.0,20.0
60601,2025-01-21,-18.5,-21.1,-16.7,0.0,0.0,20.6
60601,2025-01-22,-8.9,-17.8,-3.3,0.3,0.0,21.3
60601,2025-01-23,-6.9,-12.8,-3.3,0.0,0.0,17.7
60601,2025-01-24,-9.5,-15.6,-4.4,0.0,0.0,15.9
60601,2025-01-25,-0.4,-5.0,6.7,0.0,0.0,22.1
60601,2025-01-26,-3.7,-7.2,0.6,0.0,0.0,14.5
60601,2025-01-27,0.4,-7.8,7.2,0.0,0.0,24.0
60601,2025-01-28,4.5,-2.2,9.4,0.0,0.0,22.1
60601,2025-01-29,5.2,0.6,8.9,0.0,0.0,16.5
60601,2025-01-30,4.4,-1.7,9.4,13.2,0.0,12.6
60601,2025-01-31,3.6,1.7,5.0,20.6,0.0,19.1
60601,2025-02-01,0.2,-0.6,1.7,0.0,0.0,21.4
60601,2025-02-02,4.2,0.0,7.2,0.0,0.0,12.9
60601,2025-02-03,4.9,1.1,8.9,0.0,0.0,15.7
60601,2025-02-04,-2.2,-3.9,1.7,0.0,0.0,20.2
60601,2025-02-05,-1.6,-2.8,0.0,0.0,0.0,20.0
60601,2025-02-06,0.8,-2.2,3.9,0.0,0.0,21.0
60601,2025-02-07,-2.8,-6.1,0.6,0.0,0.0,10.7
60601,2025-02-08,-0.3,-1.7,1.1,0.3,0.0,14.3
60601,2025-02-09,-2.3,-5.0,0.6,0.0,0.0,14.4
60601,2025-02-10,-2.9,-8.3,2.8,0.0,0.0,9.5
60601,2025-02-11,-2.9,-3.9,-1.1,0.0,0.0,18.5
60601,2025-02-12,-2.6,-3.9,-1.1,3.6,51.0,21.8
60601,2025-02-13,-7.9,-13.9,-2.2,0.0,25.0,20.0
60601,2025-02-14,-8.2,-15.0,-2.2,3.0,76.0,13.5
60601,2025-02-15,-0.1,-2.2,1.7,0.0,51.0,12.5
60601,2025-02-16,-4.1,-12.2,-1.7,0.3,51.0,26.8
60601,2025-02-17,-14.0,-16.7,-11.1,0.0,51.0,20.7
60601,2025-02-18,-14.1,-18.9,-8.9,0.0,51.0,15.1
60601,2025-02-19,-11.3,-13.9,-7.2,0.0,51.0,15.4
60601,2025-02-20,-8.8,-15.0,-3.9,0.0,51.0,16.5
60601,2025-02-21,-6.4,-11.7,-1.7,0.0,0.0,12.3
60601,2025-02-22,-2.7,-9.4,1.7,0.0,25.0,18.3
60601,2025-02-23,2.1,-3.9,8.3,0.0,0.0,13.9
60601,2025-02-24,8.4,3.3,13.9,0.0,0.0,20.6
60601,2025-02-25,7.9,2.8,13.9,0.0,0.0,8.3
60601,2025-02-26,6.4,2.8,10.6,1.0,0.0,11.6
60601,2025-02-27,5.9,1.7,10.6,0.0,0.0,18.0
60601,2025-02-28,7.7,1.1,15.6,0.0,0.0,28.7
60601,2025-03-01,-2.2,-6.1,2.2,0.0,0.0,20.6
60601,2025-03-02,-1.8,-7.8,3.3,0.0,0.0,8.5
60601,2025-03-03,4.9,0.6,9.4,0.0,0.0,17.1
60601,2025-03-04,8.2,6.7,9.4,25.4,0.0,18.9
60601,2025-03-05,6.5,-0.6,12.2,5.3,0.0,26.4
60601,2025-03-06,1.6,-1.7,6.1,0.0,0.0,20.0
60601,2025-03-07,2.4,0.6,4.4,3.3,0.0,8.3
60601,2025-03-08,4.5,-0.6,10.6,0.0,0.0,14.1
60601,2025-03-09,8.6,0.6,15.0,0.0,0.0,17.6
60601,2025-03-10,13.5,5.0,21.1,0.0,0.0,18.3
60601,2025-03-11,8.1,3.3,15.6,0.0,0.0,20.3
60601,2025-03-12,6.7,3.3,11.7,0.0,0.0,12.8
60601,2025-03-13,8.6,2.2,15.6,0.0,0.0,10.9
60601,2025-03-14,18.5,10.0,26.7,5.8,0.0,23.4
60601,2025-03-15,15.1,6.1,19.4,8.1,0.0,29.1
60601,2025-03-16,2.2,-1.7,6.7,8.1,0.0,16.7
60601,2025-03-17,4.9,-2.8,12.2,0.0,0.0,20.0
60601,2025-03-18,14.1,7.8,22.8,0.0,0.0,20.6
60601,2025-03-19,6.9,2.8,10.0,18.8,0.0,16.8
60601,2025-03-20,2.9,0.0,7.2,7.4,51.0,23.2
60601,2025-03-21,8.1,0.0,16.1,0.0,0.0,25.2
60601,2025-03-22,4.9,1.7,10.0,0.0,0.0,17.9
60601,2025-03-23,6.0,2.2,10.0,4.6,0.0,23.2
60601,2025-03-24,5.4,1.7,10.6,0.0,0.0,27.9
60601,2025-03-25,4.7,0.0,11.1,0.0,0.0,11.0
60601,2025-03-26,5.2,0.0,12.2,0.0,0.0,8.0
60601,2025-03-27,9.8,6.7,12.8,0.0,0.0,14.0
60601,2025-03-28,18.1,9.4,26.7,15.2,0.0,23.0
60601,2025-03-29,17.4,9.4,20.0,1.5,0.0,22.8
60601,2025-03-30,15.8,6.1,25.6,8.1,0.0,23.0
60601,2025-03-31,4.6,2.2,8.9,0.0,0.0,20.3
60601,2025-04-01,4.8,1.7,8.3,0.0,0.0,19.8
60601,2025-04-02,11.5,5.6,22.2,31.2,0.0,23.4
60601,2025-04-03,10.0,5.6,14.4,0.0,0.0,20.3
60601,2025-04-04,7.6,5.6,10.0,10.6,0.0,16.2
60601,2025-04-05,8.3,5.0,12.2,5.4,0.0,16.7
60601,2025-04-06,6.3,3.9,8.9,0.0,0.0,13.5
60601,2025-04-07,3.7,0.0,8.3,0.0,0.0,22.5
60601,2025-04-08,1.7,-2.8,6.7,0.0,0.0,14.7
60601,2025-04-09,4.1,1.7,6.7,3.2,0.0,16.8
60601,2025-04-10,5.4,4.4,7.2,0.0,0.0,14.8
60601,2025-04-11,7.3,2.8,11.1,0.0,0.0,13.7
60601,2025-04-12,10.3,2.2,16.1,0.0,0.0,9.7
60601,2025-04-13,14.8,11.7,18.9,0.0,0.0,20.8
60601,2025-04-14,15.9,10.0,18.9,0.0,0.0,25.5
60601,2025-04-15,9.4,4.4,14.4,0.6,0.0,24.9
60601,2025-04-16,6.1,2.2,10.0,0.0,0.0,14.2
60601,2025-04-17,12.3,5.6,18.9,1.5,0.0,23.0
60601,2025-04-18,21.1,16.7,25.6,0.8,0.0,28.6
60601,2025-04-19,11.6,7.2,16.7,0.0,0.0,13.5
60601,2025-04-20,12.4,9.4,17.8,8.9,0.0,19.8
60601,2025-04-21,12.9,7.8,17.8,0.3,0.0,28.0
60601,2025-04-22,15.4,5.0,23.9,0.0,0.0,15.1
60601,2025-04-23,19.0,13.9,25.6,7.7,0.0,11.7
60601,2025-04-24,16.7,11.1,25.0,0.0,0.0,11.5
60601,2025-04-25,10.9,8.3,16.1,5.6,0.0,18.7
60601,2025-04-26,9.3,6.7,12.2,0.0,0.0,21.6
60601,2025-04-27,12.8,3.3,21.1,0.0,0.0,10.3
60601,2025-04-28,21.3,12.8,29.4,0.0,0.0,24.3
60601,2025-04-29,20.2,10.6,25.0,0.0,0.0,26.4
60601,2025-04-30,12.7,8.3,16.1,0.9,0.0,10.7
60601,2025-05-01,16.3,11.1,22.8,7.6,0.0,18.5
60601,2025-05-02,11.1,7.2,15.6,0.1,0.0,13.5
60601,2025-05-03,9.9,6.7,12.8,0.0,0.0,21.9
60601,2025-05-04,9.9,7.8,13.9,5.5,0.0,21.9
60601,2025-05-05,11.7,8.3,17.2,1.2,0.0,13.8
60601,2025-05-06,16.9,7.8,25.0,0.0,,13.5
60601,2025-05-07,15.1,9.4,22.2,0.0,,15.0
60601,2025-05-08,11.2,7.8,15.0,0.0,,24.1
60601,2025-05-09,12.2,4.4,18.0,0.0,,10.9
60601,2025-05-10,13.8,9.0,23.0,0.0,,18.9
60601,2025-05-11,15.1,7.8,22.2,0.0,,13.2
60601,2025-05-12,19.0,12.0,26.7,0.2,,9.8
60601,2025-05-13,20.4,16.7,25.6,0.0,,12.8
60601,2025-05-14,20.1,16.7,26.1,0.0,,11.0
60601,2025-05-15,25.7,17.0,35.0,14.0,,20.3
60601,2025-05-16,24.7,18.9,31.1,6.0,,26.7
60601,2025-05-17,17.1,12.8,21.1,0.0,,27.6
60601,2025-05-18,13.1,9.0,17.0,0.0,,15.0
60601,2025-05-19,10.3,7.8,13.9,0.0,,19.5
60601,2025-05-20,13.0,10.0,14.4,34.6,,23.9
60601,2025-05-21,10.9,10.0,12.2,1.0,,14.6
77002,2023-05-22,24.8,21.0,29.0,0.0,0.0,8.8
77002,2023-05-23,26.3,23.0,30.0,0.4,0.0,7.5
77002,2023-05-24,26.2,23.0,30.0,0.3,0.0,11.6
77002,2023-05-25,25.3,21.0,29.0,0.0,0.0,12.5
77002,2023-05-26,27.0,23.0,31.0,0.0,0.0,10.9
77002,2023-05-27,26.6,21.3,31.0,0.0,0.0,7.7
77002,2023-05-28,26.4,23.0,30.0,0.1,0.0,12.8
77002,2023-05-29,25.9,23.0,29.0,4.7,0.0,9.3
77002,2023-05-30,26.2,22.0,31.0,2.2,0.0,11.3
77002,2023-05-31,26.2,23.0,29.0,0.3,0.0,12.0
77002,2023-06-01,26.7,23.0,31.0,0.2,0.0,13.7
77002,2023-06-02,27.2,24.0,31.0,2.5,0.0,9.1
77002,2023-06-03,27.8,23.0,33.0,0.7,0.0,9.2
77002,2023-06-04,24.3,19.0,29.0,5.5,0.0,11.4
77002,2023-06-05,24.5,21.0,30.0,6.4,0.0,8.3
77002,2023-06-06,23.7,21.0,30.0,1.7,0.0,6.7
77002,2023-06-07,26.6,23.0,32.0,0.0,0.0,7.5
77002,2023-06-08,25.7,21.0,32.0,2.8,0.0,13.1
77002,2023-06-09,28.4,24.0,35.0,0.0,0.0,12.2
77002,2023-06-10,28.2,21.0,33.0,6.5,0.0,15.3
77002,2023-06-11,28.1,22.0,33.0,0.0,0.0,16.3
77002,2023-06-12,28.8,25.0,34.0,0.0,0.0,14.4
77002,2023-06-13,28.3,25.0,32.0,0.0,0.0,19.7
77002,2023-06-14,29.1,26.0,33.0,0.0,0.0,16.5
77002,2023-06-15,30.1,27.0,35.0,0.0,0.0,18.1
77002,2023-06-16,30.2,27.0,34.0,0.0,0.0,17.4
77002,2023-06-17,30.0,27.0,35.0,0.0,0.0,14.5
77002,2023-06-18,30.1,27.0,35.0,0.0,0.0,17.8
77002,2023-06-19,30.5,27.0,35.0,0.0,0.0,14.6
77002,2023-06-20,30.6,26.9,35.0,0.0,0.0,17.2
77002,2023-06-21,30.1,24.0,37.0,0.2,0.0,14.7
77002,2023-06-22,29.8,25.0,35.0,11.5,0.0,13.2
77002,2023-06-23,30.3,27.0,36.0,0.4,0.0,13.5
77002,2023-06-24,30.1,27.0,35.0,0.0,0.0,17.7
77002,2023-06-25,30.3,27.0,35.0,0.0,0.0,14.6
77002,2023-06-26,30.3,27.0,35.0,0.0,0.0,12.8
77002,2023-06-27,30.5,27.0,36.0,0.0,0.0,12.0
77002,2023-06-28,30.5,27.0,37.0,0.0,0.0,12.6
77002,2023-06-29,30.3,27.0,35.0,0.0,0.0,15.2
77002,2023-06-30,30.2,27.0,36.0,0.0,0.0,16.9
77002,2023-07-01,30.8,27.0,37.0,0.0,0.0,13.8
77002,2023-07-02,29.3,27.0,35.0,0.9,0.0,10.4
77002,2023-07-03,30.0,27.0,35.0,0.1,0.0,13.5
77002,2023-07-04,29.4,27.0,33.0,3.0,0.0,13.8
77002,2023-07-05,28.5,26.5,33.0,4.0,0.0,14.1
77002,2023-07-06,25.6,23.0,29.0,26.2,0.0,10.8
77002,2023-07-07,27.2,24.0,31.0,3.8,0.0,13.7
77002,2023-07-08,28.6,25.0,32.0,0.3,0.0,15.2
77002,2023-07-09,30.0,27.0,34.0,0.5,0.0,13.5
77002,2023-07-10,30.3,27.0,36.0,0.4,0.0,13.0
77002,2023-07-11,30.3,27.0,35.0,0.4,0.0,13.9
77002,2023-07-12,30.4,27.0,36.0,0.0,0.0,17.8
77002,2023-07-13,30.6,27.0,35.0,0.0,0.0,15.6
77002,2023-07-14,30.4,27.0,35.0,0.0,0.0,16.2
77002,2023-07-15,30.7,27.0,36.0,0.0,0.0,15.5
77002,2023-07-16,30.9,27.0,37.0,0.0,0.0,13.7
77002,2023-07-17,30.8,27.0,38.0,0.0,0.0,12.2
77002,2023-07-18,30.5,27.0,37.0,0.0,0.0,13.5
77002,2023-07-19,30.7,27.0,37.0,0.0,0.0,16.0
77002,2023-07-20,30.3,27.0,36.0,0.0,0.0,13.2
77002,2023-07-21,30.3,27.0,37.0,0.4,0.0,11.6
77002,2023-07-22,31.1,27.0,38.0,0.0,0.0,11.3
77002,2023-07-23,29.3,25.0,36.0,0.9,0.0,7.6
77002,2023-07-24,30.3,27.0,35.0,1.1,0.0,10.9
77002,2023-07-25,30.0,27.0,34.0,0.0,0.0,12.9
77002,2023-07-26,30.3,27.0,36.0,0.0,0.0,13.2
77002,2023-07-27,30.1,27.0,34.0,0.5,0.0,14.0
77002,2023-07-28,29.8,27.0,35.0,0.0,0.0,12.2
77002,2023-07-29,30.1,27.0,36.0,0.0,0.0,10.9
77002,2023-07-30,30.8,27.0,37.0,0.0,0.0,11.1
77002,2023-07-31,31.6,27.0,38.0,0.0,0.0,11.4
77002,2023-08-01,31.3,28.0,37.0,0.0,0.0,9.7
77002,2023-08-02,31.3,27.0,37.0,0.0,0.0,11.8
77002,2023-08-03,31.0,28.0,38.0,0.1,0.0,14.5
77002,2023-08-04,31.3,28.0,38.0,0.0,0.0,11.9
77002,2023-08-05,31.3,27.0,38.0,0.0,0.0,13.3
77002,2023-08-06,31.2,27.0,37.0,0.0,0.0,15.6
77002,2023-08-07,31.5,28.0,38.0,0.0,0.0,13.1
77002,2023-08-08,31.0,27.0,37.0,0.0,0.0,15.8
77002,2023-08-09,31.0,28.0,36.0,0.0,0.0,17.7
77002,2023-08-10,31.3,28.0,37.0,0.0,0.0,18.7
77002,2023-08-11,31.4,28.0,37.0,0.0,0.0,18.1
77002,2023-08-12,31.3,28.0,37.0,0.1,0.0,18.1
77002,2023-08-13,31.0,27.0,37.0,0.0,0.0,14.7
77002,2023-08-14,31.4,27.0,39.0,0.0,0.0,13.2
77002,2023-08-15,32.2,28.0,38.0,0.0,0.0,12.0
77002,2023-08-16,31.4,27.0,36.0,0.0,0.0,14.9
77002,2023-08-17,31.0,26.0,39.0,0.0,0.0,11.4
77002,2023-08-18,30.7,27.0,38.0,0.0,0.0,12.3
77002,2023-08-19,31.0,27.0,38.0,0.0,0.0,13.2
77002,2023-08-20,32.6,28.0,40.0,0.0,0.0,13.3
77002,2023-08-21,31.3,27.0,35.0,0.0,0.0,14.4
77002,2023-08-22,30.5,28.0,33.0,3.5,0.0,25.2
77002,2023-08-23,31.9,28.0,37.0,0.0,0.0,13.5
77002,2023-08-24,32.9,27.0,40.0,0.0,0.0,12.5
77002,2023-08-25,32.4,29.0,37.0,0.0,0.0,12.3
77002,2023-08-26,31.8,27.0,39.0,0.0,0.0,9.5
77002,2023-08-27,32.5,27.0,41.0,0.1,0.0,14.9
77002,2023-08-28,30.5,26.0,35.0,0.2,0.0,12.8
77002,2023-08-29,30.5,26.0,34.0,0.0,0.0,18.4
77002,2023-08-30,30.8,26.0,36.0,0.0,0.0,12.6
77002,2023-08-31,30.9,27.0,36.0,0.0,0.0,10.4
77002,2023-09-01,31.0,27.0,37.0,0.0,0.0,9.1
77002,2023-09-02,30.6,27.0,36.0,0.0,0.0,11.3
77002,2023-09-03,30.1,27.0,36.0,0.0,0.0,16.2
77002,2023-09-04,29.8,27.0,34.0,1.9,0.0,14.3
77002,2023-09-05,30.5,28.0,36.0,0.4,0.0,21.4
77002,2023-09-06,31.3,28.0,37.0,0.0,0.0,12.3
77002,2023-09-07,31.3,28.0,37.0,0.0,0.0,11.7
77002,2023-09-08,31.0,27.0,39.0,0.4,0.0,14.3
77002,2023-09-09,29.7,23.0,35.0,0.0,0.0,11.5
77002,2023-09-10,29.7,25.0,34.0,0.0,0.0,11.9
77002,2023-09-11,28.9,23.0,35.0,0.0,0.0,10.8
77002,2023-09-12,29.8,26.0,35.0,0.0,0.0,8.8
77002,2023-09-13,29.3,26.0,34.0,0.4,0.0,12.1
77002,2023-09-14,26.0,25.0,29.0,11.5,0.0,12.5
77002,2023-09-15,25.6,23.0,33.0,14.8,0.0,12.8
77002,2023-09-16,25.8,23.0,32.0,0.3,0.0,7.7
77002,2023-09-17,28.0,24.0,33.0,0.0,0.0,11.1
77002,2023-09-18,29.0,25.0,34.0,0.0,0.0,8.0
77002,2023-09-19,28.4,25.0,33.0,0.0,0.0,11.2
77002,2023-09-20,28.6,25.0,33.0,0.0,0.0,17.8
77002,2023-09-21,29.9,27.0,35.0,0.7,0.0,14.2
77002,2023-09-22,29.6,27.0,35.0,0.7,0.0,14.7
77002,2023-09-23,29.6,26.0,35.0,0.2,0.0,17.2
77002,2023-09-24,29.4,26.0,35.0,0.1,0.0,17.5
77002,2023-09-25,27.7,23.0,34.0,4.3,0.0,9.7
77002,2023-09-26,27.3,24.0,33.0,0.5,0.0,8.4
77002,2023-09-27,28.6,26.0,33.0,0.1,0.0,8.8
77002,2023-09-28,28.8,26.0,34.0,0.0,0.0,10.0
77002,2023-09-29,28.4,25.0,32.0,0.4,0.0,13.8
77002,2023-09-30,28.3,25.0,33.0,0.0,0.0,18.8
77002,2023-10-01,28.2,24.0,33.0,0.0,0.0,18.9
77002,2023-10-02,27.5,24.0,32.0,0.0,0.0,19.9
77002,2023-10-03,25.0,24.0,27.0,4.0,0.0,13.3
